Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Angrybirds,Morbius,1,673,7,7,1,1,1,,,,,,,,,,,,,,
Angrybirds,Echo,85,215145,7,8,15,7,7,7,5,raider,blue,,,,8,,3,3,4,3,4
Angrybirds,NicoMinoru,100,586141,7,8,19,6,6,7,5,skirmisher,purple,,,,,10,1,1,,,2
Angrybirds,SpiderWoman,95,444395,7,8,18,6,7,7,5,striker,purple,10,,,,,,,,,
Angrybirds,Fantomex,95,391188,7,10,18,6,6,6,5,raider,blue,,,,9,,4,4,4,4,4
Angrybirds,Gambit,100,714117,7,9,19,7,7,7,5,raider,purple,,,,12,9,2,2,2,2,3
Angrybirds,Sunfire,100,727261,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,JaneThor,80,163499,7,7,15,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Angrybirds,Rogue,95,414248,7,6,18,8,7,7,6,striker,purple,11,,,10,,1,1,1,1,1
Angrybirds,Valkyrie,85,217318,7,9,16,6,6,6,5,healer,blue,,,8,,,4,3,3,4,4
Angrybirds,VivVision,85,229297,7,7,16,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Angrybirds,MorganLeFay,95,417094,7,6,18,7,8,7,6,striker,purple,10,,,,,,,,,
Angrybirds,AgathaHarkness,100,877834,7,8,19,7,7,7,5,skirmisher,purple,,,,,12,3,3,2,3,3
Angrybirds,Dazzler,95,293498,7,7,17,6,6,6,5,skirmisher,blue,,,,,9,4,4,4,4,4
Angrybirds,RedHulk,102,867102,7,10,19,7,8,7,6,raider,purple,,,,12,,2,2,2,2,2
Angrybirds,SpiderWeaver,95,511269,7,9,18,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Angrybirds,SpiderManNoir,100,615127,7,8,19,7,7,7,5,raider,purple,,,,10,,,,,,
Angrybirds,SpiderMan2099,95,402625,7,8,18,7,6,7,5,raider,purple,,,,10,,,,,,
Angrybirds,ZombieIronMan,102,901407,7,5,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,Nakia,95,470167,7,9,18,6,7,7,5,striker,purple,12,3,,,,2,2,2,2,2
Angrybirds,Abomination,95,401210,7,8,17,7,7,7,5,raider,purple,,,,10,,,,,,
Angrybirds,BlackPantherBC,85,211294,7,8,16,6,6,6,4,striker,blue,8,,,,,4,4,4,3,4
Angrybirds,Hulkbuster,85,226556,7,7,16,6,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Angrybirds,Deathlok,85,215385,7,7,16,6,7,7,5,raider,blue,,,,8,,4,3,4,4,3
Angrybirds,AmadeusCho,95,393542,7,8,17,7,7,7,5,skirmisher,purple,9,,,,10,,,,,
Angrybirds,Archangel,95,373947,7,5,18,7,7,8,6,striker,purple,10,,,,,,,,,
Angrybirds,Nemesis,95,329156,7,8,16,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
Angrybirds,MrNegative,85,215893,7,8,16,6,6,6,4,striker,blue,7,,,,,3,3,2,3,3
Angrybirds,DarkBeast,95,331717,7,7,17,7,7,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Angrybirds,CaptainCarter,100,727009,7,9,19,7,7,7,5,striker,purple,12,5,5,5,5,3,2,2,3,2
Angrybirds,USAgent,90,283410,7,8,17,6,7,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Angrybirds,AbsorbingMan,85,209866,7,7,16,7,6,7,5,striker,blue,8,,,,,4,3,4,3,3
Angrybirds,Titania,90,266307,7,7,16,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Angrybirds,AgentVenom,90,288793,7,8,17,6,6,7,5,raider,purple,,,,10,,,,,,
Angrybirds,CaptainAmericaWW2,90,248748,7,7,17,6,6,7,5,skirmisher,blue,5,,,,9,4,4,4,4,4
Angrybirds,Moonstone,85,232497,7,8,16,6,7,7,5,striker,blue,8,,,,,4,4,4,3,3
Angrybirds,UnionJack,95,335983,7,7,18,6,7,6,5,raider,blue,,,,9,,4,4,4,4,4
Angrybirds,BuckyBarnes,90,238626,7,7,16,6,6,7,5,raider,blue,,,,9,,4,4,4,4,4
Angrybirds,Quicksilver,100,794231,7,10,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Angrybirds,KangTheConqueror,95,465436,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Angrybirds,Gwenpool,90,256897,7,7,16,7,7,7,5,raider,blue,,,,8,,3,4,4,4,3
Angrybirds,Firestar,90,235048,7,7,16,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Angrybirds,IronFistOrson,98,658835,7,7,18,7,7,7,5,striker,purple,10,,5,,,1,1,1,1,1
Angrybirds,Dormammu,100,606360,7,6,19,7,7,7,5,striker,purple,11,,,,,2,1,1,1,1
Angrybirds,Cosmo,95,329291,7,8,16,6,6,6,5,healer,purple,,,10,,,,,,1,1
Angrybirds,StarLord_Annihilation,95,377524,7,8,18,6,6,6,4,raider,purple,,,,11,,1,2,1,2,2
Angrybirds,Korg,95,439694,7,10,18,6,6,6,5,skirmisher,purple,,,,,11,1,2,1,1,2
Angrybirds,Vahl,95,561854,7,9,18,7,7,7,5,striker,purple,12,,,,,3,2,3,3,3
Angrybirds,LokiTeen,95,475652,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
Angrybirds,Thor_InfinityWar,95,408165,7,8,18,6,6,7,5,striker,purple,11,,,,,1,1,1,2,1
Angrybirds,Sylvie,95,423095,7,8,18,6,7,7,5,striker,purple,10,,,2,,2,,,2,
Angrybirds,SpiderManBigTime,100,989954,7,6,19,6,7,7,5,striker,purple,10,,,,,2,2,1,2,2
Angrybirds,BetaRayBill,95,444070,7,8,18,7,7,7,5,raider,purple,5,,,11,,1,1,1,1,1
Angrybirds,KamalaKhan,95,403308,7,8,18,6,6,6,5,skirmisher,purple,,,,,11,1,1,1,1,2
Angrybirds,GhostRiderRobbie,101,767957,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,Ronin,95,460874,7,9,18,7,6,7,5,striker,purple,10,5,5,5,5,,,,,
Angrybirds,Mockingbird,95,358863,7,7,18,6,6,6,5,healer,purple,5,5,11,5,5,2,1,1,1,1
Angrybirds,Photon,100,669221,7,8,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Angrybirds,Nova,95,378743,7,5,18,6,7,6,5,striker,purple,10,,,,,1,,,1,1
Angrybirds,IronManInfinityWar,95,412586,7,7,18,6,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Angrybirds,ZombieJuggernaut,105,1072581,7,5,19,6,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Angrybirds,IronheartMCU,95,418711,7,8,18,6,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
Angrybirds,Tigra,95,449041,7,9,18,6,6,7,5,striker,purple,12,5,5,5,5,2,2,2,2,2
Angrybirds,KravenTheHunter,105,841421,7,8,19,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,Darkhawk,95,409592,7,8,18,6,7,7,5,raider,purple,,,,10,,,,,,
Angrybirds,BlackCat,100,586454,7,6,19,6,7,7,5,striker,purple,10,,,,,1,1,1,1,
Angrybirds,SpiderSlayer,105,783030,7,8,19,6,6,6,5,striker,purple,12,,,,,3,3,3,3,3
Angrybirds,Lizard,105,844592,7,8,19,6,6,7,5,striker,purple,12,5,5,5,5,3,3,2,2,3
Angrybirds,Nightcrawler,100,734574,7,9,19,7,7,7,5,raider,purple,,,,11,,1,1,1,2,1
Angrybirds,Forge,95,432803,7,9,18,6,7,6,5,striker,purple,10,,,,,,,,,
Angrybirds,Sunspot,95,567005,7,8,18,6,6,6,5,striker,purple,10,5,5,5,5,,,,,
Angrybirds,GreenGoblinGlider,105,867747,7,6,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,Gwenom,95,473097,7,9,18,6,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Angrybirds,SymbioteSilverSurfer,100,701706,7,9,19,7,7,7,5,fortifier,purple,,10,,,,2,1,2,2,2
Angrybirds,RedGoblin,95,447561,7,8,18,7,7,6,5,raider,purple,,,,12,,2,2,3,2,3
Angrybirds,StarBrand,100,649875,7,8,19,6,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Angrybirds,CosmicGhostRider,100,726251,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,BlackKnight,105,1105551,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Angrybirds,IronPatriot,100,667013,7,8,19,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Angrybirds,TheLeader,100,717869,7,8,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Angrybirds,PeterBParker,100,728092,7,9,19,7,7,7,5,healer,purple,,,11,,,2,1,1,1,1
Angrybirds,SpiderManPavitr,100,640366,7,8,19,6,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Angrybirds,Apocalypse,100,681470,7,6,19,8,8,8,6,striker,purple,12,,,,,2,2,2,2,2
Angrybirds,PeniParker,100,759469,7,9,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Angrybirds,PandaPool,100,714688,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Angrybirds,OldManLogan,102,681866,6,6,19,7,7,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Angrybirds,Daken,100,780386,7,10,19,7,7,7,5,raider,purple,5,5,5,12,5,3,3,3,3,3
Angrybirds,Northstar,101,764425,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,Guardian,101,831397,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,Sasquatch,102,765505,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Angrybirds,BlackPantherShuri,100,756525,7,9,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Angrybirds,HankPym,102,897976,7,10,19,6,7,7,5,striker,purple,12,5,5,5,5,2,2,2,2,2
Angrybirds,Sentinel,95,668335,7,9,18,7,6,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,Gorr,95,625773,7,9,18,6,7,6,5,raider,purple,,,,12,,2,3,2,2,2
Angrybirds,Ares,102,897503,7,5,19,7,7,7,6,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,Gladiator,100,1014242,7,10,19,6,6,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
Angrybirds,ThanosEndgame,100,1062643,7,10,19,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Angrybirds,OmegaSentinel,100,952354,7,10,19,6,6,6,5,skirmisher,purple,,,,,12,2,2,2,2,2
Angrybirds,Nimrod,100,834291,7,9,19,6,6,6,4,raider,purple,,,,11,,1,2,2,1,1
Angrybirds,Blade,105,1432258,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,ZombieScarletWitch,103,711715,4,4,19,7,7,7,5,raider,purple,,,,12,,3,3,3,3,3
Angrybirds,CaptainBritain,100,509447,6,5,19,7,7,8,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,ManThing,105,1393699,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Angrybirds,AncientOne,95,697595,7,9,18,6,8,7,6,raider,purple,,,,12,,2,2,2,2,2
Angrybirds,ShadowKing,85,220007,4,4,16,6,6,7,5,striker,purple,11,5,5,5,5,2,2,2,2,1
Angrybirds,SuperSkrull,105,1255560,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,Oath,105,1327283,7,9,19,7,7,7,5,raider,purple,,,,12,,2,2,2,2,2
Angrybirds,EmmaFrostXMen,95,492145,7,6,18,6,6,6,6,striker,purple,10,,,,,,,,,
Angrybirds,Kahhori,80,217167,6,6,15,6,6,6,5,striker,blue,10,,,,,5,5,5,5,5
Angrybirds,Medusa,85,293591,7,7,16,6,6,6,4,raider,purple,,,,10,,,,,,
Angrybirds,MsMarvelClassic,70,116207,6,6,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Angrybirds,OmegaRedPhoenix,80,181680,4,4,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Angrybirds,JeanGrey,100,972588,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,Hercules,101,1187890,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,PeggyCarter,90,364872,6,6,17,7,7,7,5,striker,purple,10,,,,,2,3,3,2,2
Angrybirds,Patriot,90,506120,7,9,17,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,FalconJoaquin,85,286363,7,4,16,7,6,6,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,Lilandra,75,201036,7,6,14,7,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Angrybirds,Havok,1,495,7,4,1,1,1,,,,,,,,,,,,,,
Angrybirds,Knull,100,719782,6,5,18,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,DaredevilModern,100,781409,6,6,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,SilverSable,102,874585,6,6,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,HitMonkey,100,1004721,7,8,19,6,7,7,5,raider,purple,,,,13,,3,4,3,3,3
Angrybirds,HowardTheDuck,1,585,6,6,1,1,1,,,,,,,,,,,,,,
Angrybirds,Quasar,90,257780,6,1,17,7,7,6,4,striker,purple,11,,,,,1,2,1,1,1
Angrybirds,VictoriaHand,85,348275,7,7,16,6,7,6,5,striker,purple,12,,,,,2,2,3,2,3
Angrybirds,Songbird,85,309994,6,6,16,6,6,6,5,raider,purple,,,,12,,2,2,2,2,2
Angrybirds,Hyperion,85,370980,7,7,16,7,7,7,5,striker,purple,11,,,,,1,1,2,1,1
Angrybirds,Hellverine,85,273859,5,5,16,6,7,7,5,raider,purple,,,,11,,3,2,2,3,2
Angrybirds,TheHood,1,488,5,5,1,1,1,,,,,,,,,,,,,,
Angrybirds,Satana,1,752,7,8,1,1,1,,,,,,,,,,,,,,
Angrybirds,MrFantasticMCU,1,586,6,6,1,1,1,,,,,,,,,,,,,,
Angrybirds,InvisibleWomanMCU,1,491,5,5,1,1,1,,,,,,,,,,,,,,
Angrybirds,FranklinRichards,1,491,5,5,1,1,1,,,,,,,,,,,,,,
Angrybirds,Azazel,85,268741,5,5,16,6,7,7,5,raider,purple,,,,11,,2,3,3,2,2
Angrybirds,Blastaar,1,245,7,,1,1,1,,,,,,,,,,,,,,
Angrybirds,RachelSummers,85,237118,5,5,16,6,6,6,4,raider,purple,,,,11,,1,1,1,1,1
Angrybirds,SebastianShaw,1,584,6,6,1,1,1,,,,,,,,,,,,,,
Angrybirds,Scorpion,75,123849,5,,14,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Angrybirds,Hobgoblin,100,710345,5,5,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Angrybirds,PhantomRider,69,81003,3,3,12,7,7,6,5,striker,,5,,,,,5,5,5,5,5
Angrybirds,SuperiorSpiderMan,95,370490,4,,18,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Angrybirds,DaimonHellstrom,1,297,3,3,1,1,1,,,,,,,,,,,,,,
Angrybirds,LivingMummy,1,392,4,4,1,1,1,,,,,,,,,,,,,,
Angrybirds,Thunderstrike,1,207,4,1,1,1,1,,,,,,,,,,,,,,
Angrybirds,Hellcat,1,113,3,,1,1,1,,,,,,,,,,,,,,
Popof,ShieldSupport_Heal,60,77937,7,10,11,6,6,,4,healer,,,,2,,,2,2,2,2,2
Popof,SpiderMan,75,148631,7,7,14,7,7,7,5,raider,blue,1,,,8,5,3,3,3,3,3
Popof,LukeCage,80,160509,7,8,15,6,6,6,5,healer,blue,,,8,,,3,3,3,3,3
Popof,Punisher,100,1052314,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Popof,Elektra,95,666935,7,9,18,6,6,7,5,skirmisher,purple,3,,,,13,3,3,3,3,3
Popof,Crossbones,70,96551,7,8,13,6,6,6,4,striker,,2,1,,,,2,2,2,2,2
Popof,HydraSupport_Heal,60,55449,7,6,11,6,6,,4,healer,,,,2,,,2,2,2,2,2
Popof,MercDmg_General,60,64040,7,7,11,6,6,,4,striker,,3,,,,,3,3,3,3,3
Popof,ShieldSupport_Stealth,50,27925,6,5,9,5,5,,3,,,,,,,,,,,,
Popof,HandSupport_Heal,60,49485,7,5,11,6,6,,4,,,,,,,,,,,,
Popof,RavagerSupport_Heal,75,108567,7,6,14,6,6,,4,striker,blue,7,,5,,,2,2,2,2,2
Popof,HydraTank_Taunt,60,47895,6,5,11,6,6,,4,healer,,,,2,,,2,2,2,2,2
Popof,RavagerDmg_AoE,75,95744,7,6,14,6,6,,4,skirmisher,,3,,,,4,4,4,4,4,4
Popof,HydraDmg_Single,60,51042,6,6,11,6,6,,4,striker,,2,,,,,2,2,2,2,2
Popof,RavagerTank_Taunt,75,90828,6,5,14,6,6,,4,skirmisher,blue,,4,,,7,2,2,2,2,2
Popof,Daredevil,73,125763,7,8,13,7,7,7,5,raider,,,,,4,,4,4,4,4,4
Popof,MercTank_Debuff,70,88347,7,7,13,6,6,,5,healer,,,,4,,,4,4,4,4,4
Popof,JessicaJones,85,222656,7,7,16,7,7,6,5,skirmisher,blue,,,,,8,3,3,3,3,3
Popof,HandTank_Stealth,63,55359,7,6,11,6,6,,4,,,,,,,,,,,,
Popof,Ronan,65,75370,7,7,12,6,6,6,4,healer,,,,1,,,1,1,1,1,1
Popof,ShieldDmg_Defense,50,29296,7,5,9,5,5,,3,,,,,,,,,,,,
Popof,HydraDmg_Buff,60,56088,7,6,11,6,6,,4,raider,,,,,2,,2,2,2,2,2
Popof,Thanos,70,131158,7,10,13,6,6,6,5,raider,,,,,5,,5,5,5,5,5
Popof,KreeSupport_HoT,60,50732,7,5,11,6,6,,4,healer,,,,1,,,1,1,1,1,1
Popof,Nebula,80,157469,7,7,15,7,6,6,5,skirmisher,blue,,,,,8,3,3,3,3,3
Popof,Hulk,90,262407,7,8,17,6,6,6,5,striker,blue,9,,7,,,4,4,4,4,4
Popof,NightNurse,75,132602,7,8,13,6,7,7,5,healer,blue,,,7,,,2,2,2,2,2
Popof,HandDmg_Bonus,1,510,6,5,1,1,1,,,,,,,,,,,,,,
Popof,HydraDmg_AoE,70,73275,7,5,13,7,6,,4,raider,,,,,2,,2,2,2,2,2
Popof,HandDmg_Unbuff,10,800,6,5,2,1,1,,,,,,,,,,,,,,
Popof,Wolverine,95,445080,7,8,18,6,7,6,5,raider,purple,,,,13,,3,3,3,3,3
Popof,HandControl_HealBlock,1,545,7,5,1,1,1,,,,,,,,,,,,,,
Popof,Deadpool,95,468381,7,10,18,7,7,6,4,raider,blue,,,,9,,4,4,4,4,4
Popof,Yondu,65,80637,7,7,12,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Popof,CaptainAmerica,96,480655,7,8,18,6,7,7,5,skirmisher,purple,,,4,,12,2,2,2,2,2
Popof,KreeTank_Counter,60,55428,7,6,11,6,6,,4,fortifier,,,1,,,,1,1,1,1,1
Popof,ShieldDmg_AoE,60,48108,6,5,11,6,6,,4,raider,,,,,2,,2,2,2,2,2
Popof,KreeDmg_Speed,60,50761,7,5,11,6,6,,4,raider,,,,,1,,1,1,1,1,1
Popof,Hawkeye,65,95032,7,9,12,6,6,6,5,skirmisher,,,,,,3,3,3,3,3,3
Popof,Drax,60,63127,7,7,11,6,6,6,4,,,,,,,,,,,,
Popof,AntMan,80,251565,7,7,15,6,7,7,5,skirmisher,blue,,,,,8,3,3,3,3,3
Popof,Vision,95,595425,7,8,18,6,6,7,5,raider,purple,,,,11,,1,1,1,1,1
Popof,Korath,65,75479,7,7,12,6,6,6,4,striker,,1,,,,,1,1,1,1,1
Popof,Quake,95,653179,7,9,18,6,6,6,5,raider,purple,12,12,12,12,12,2,2,2,2,2
Popof,MsMarvel,80,155051,7,8,15,6,6,6,5,skirmisher,,,,,,4,4,4,4,4,4
Popof,Bullseye,65,79256,7,7,12,6,6,6,4,striker,,3,,,,,3,3,3,3,3
Popof,IronFist,81,273000,7,7,15,7,6,7,5,healer,blue,,,10,,,5,5,5,5,5
Popof,ShieldTank_Stun,60,52670,6,6,11,6,6,,4,fortifier,,,2,,,,2,2,2,2,2
Popof,Cable,90,358738,7,8,17,6,6,6,5,striker,purple,10,,,3,,,,,,
Popof,MercDmg_Single,1,476,5,5,1,1,1,,,,,,,,,,,,,,
Popof,AimSupport_Heal,1,509,6,5,1,1,1,,,,,,,,,,,,,,
Popof,KreeDmg_Offense,50,29192,7,5,9,5,5,,3,,,,,,,,,,,,
Popof,Venom,90,348623,7,9,17,7,6,7,5,striker,purple,13,1,,,,3,3,3,3,3
Popof,WinterSoldier,86,254504,7,9,16,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
Popof,ScientistSupreme,90,421047,7,8,17,6,6,6,5,healer,purple,,,13,,,3,3,3,3,3
Popof,Mystique,70,95481,7,7,13,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Popof,AimDmg_Offense,1,544,7,5,1,1,1,,,,,,,,,,,,,,
Popof,Storm,95,668250,7,9,18,7,7,6,5,raider,purple,,,,13,,3,3,3,3,3
Popof,MercSupport_Buffs,70,71975,7,5,13,6,6,,4,healer,,,,4,,,4,4,4,4,4
Popof,BlackWidow,80,325733,7,8,15,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Popof,Juggernaut,95,637582,7,10,18,7,7,6,5,fortifier,purple,4,12,,,,2,2,2,2,2
Popof,KreeControl_Assist,50,29441,7,5,9,5,5,,3,,,,,,,,,,,,
Popof,Pyro,65,80348,7,7,12,6,6,6,4,striker,,4,,,2,,4,4,4,4,4
Popof,Gamora,80,183328,7,8,15,7,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Popof,AimTank_Taunt,60,50592,6,6,11,6,6,,4,healer,,,,1,,,1,1,1,1,1
Popof,ScarletWitch,95,598732,7,8,18,7,7,7,4,skirmisher,purple,,,3,,11,1,1,1,1,1
Popof,UltSpiderMan,80,162237,7,7,15,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Popof,DoctorStrange,95,582733,7,9,18,6,6,8,6,healer,purple,,3,11,,5,1,1,1,1,1
Popof,BlackPanther,80,175855,7,7,15,6,6,7,5,striker,blue,8,,,,,3,3,3,3,3
Popof,AimControl_Infect,1,545,7,5,1,1,1,,,,,,,,,,,,,,
Popof,Nobu,30,11961,7,7,6,3,3,3,1,,,,,,,,,,,,
Popof,UltGreenGoblin,75,118510,7,7,14,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Popof,Sabretooth,80,144418,7,7,15,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Popof,WarMachine,95,712666,7,9,18,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Popof,RocketRaccoon,90,452901,7,9,17,6,6,7,5,raider,purple,,,,11,,1,1,1,1,1
Popof,Minerva,75,121408,7,7,14,6,6,6,4,healer,blue,,,8,,,3,3,3,3,3
Popof,Kingpin,1,672,7,7,1,1,1,,,,,,,,,,,,,,
Popof,AimDmg_Speed,65,54957,6,5,12,6,6,,4,skirmisher,,,,,,1,1,1,1,1,1
Popof,Killmonger,65,81890,7,7,12,6,6,6,4,raider,,,,,3,,3,3,3,3,3
Popof,CaptainMarvel,80,164382,7,7,15,6,7,6,5,striker,,4,,,4,,5,5,5,4,5
Popof,Groot,90,452449,7,9,17,6,7,7,5,healer,purple,,,11,,,1,1,1,1,1
Popof,BaronMordo,95,698518,7,10,18,6,6,7,5,skirmisher,purple,,,3,,12,2,2,2,2,2
Popof,Loki,90,272632,7,8,17,6,7,6,5,skirmisher,blue,,,1,,9,4,4,4,4,4
Popof,Mantis,1,607,7,6,1,1,1,,,,,,,,,,,,,,
Popof,Falcon,95,612765,7,8,18,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Popof,Wasp,95,586484,7,9,18,6,6,7,5,raider,purple,,,,10,,,,,,
Popof,Psylocke,85,197850,7,7,16,6,6,6,5,striker,blue,9,,3,,,4,4,4,4,4
Popof,Colossus,65,101431,7,8,12,6,6,6,5,fortifier,,,5,,,,5,5,5,5,5
Popof,AmericaChavez,75,144305,7,9,14,6,6,6,5,striker,,4,,,,,4,4,4,4,4
Popof,Rhino,1,674,7,7,1,1,1,,,,,,,,,,,,,,
Popof,Shocker,1,881,7,10,1,1,1,,,,,,,,,,,,,,
Popof,Carnage,90,377465,7,10,17,7,6,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Popof,Thing,90,473635,7,10,17,6,6,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
Popof,Mysterio,80,195097,7,9,15,6,6,7,4,skirmisher,blue,,,,,8,3,3,3,3,3
Popof,HumanTorch,90,567858,7,10,17,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Popof,Vulture,95,822061,7,10,18,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Popof,IronMan,85,219369,7,8,16,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Popof,GhostRider,75,125314,7,7,14,6,6,6,5,striker,,3,,,,,3,3,3,3,3
Popof,ElsaBloodstone,70,159331,7,9,13,6,6,6,4,raider,,,,,4,,5,4,4,4,4
Popof,Shuri,85,272914,7,10,16,7,7,7,5,healer,blue,,,8,,,3,3,3,3,3
Popof,Thor,80,163503,7,7,15,7,6,6,5,raider,blue,3,,,8,,3,3,3,3,3
Popof,Sif,75,151294,7,9,14,6,6,6,5,healer,blue,,1,8,,,3,3,3,3,3
Popof,Rescue,90,287088,7,8,17,6,6,7,5,healer,blue,,,9,,,4,4,4,4,4
Popof,MBaku,42,25331,7,7,8,4,4,4,2,,,,,,,,,,,,
Popof,SymbioteSpiderMan,75,212461,7,11,14,7,6,7,5,raider,blue,,,,7,,2,2,2,2,2
Popof,Toad,65,74470,7,6,12,6,6,6,4,skirmisher,,,,,,3,3,3,3,3,3
Popof,Hela,90,486438,7,9,17,7,7,7,5,raider,purple,,,,11,,1,1,1,1,1
Popof,Heimdall,75,130638,7,8,14,6,6,6,5,healer,,,,4,,1,4,4,4,4,4
Popof,Okoye,80,161149,7,7,15,6,6,6,5,skirmisher,blue,,,,,8,3,3,3,3,3
Popof,ProximaMidnight,65,99153,7,9,12,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Popof,Graviton,65,80666,7,7,12,6,6,6,5,raider,,,,,3,,3,3,3,3,3
Popof,CorvusGlaive,65,84747,7,7,12,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Popof,Crystal,70,106064,7,8,13,6,6,6,5,raider,,,,,4,,4,4,4,4,4
Popof,Taskmaster,95,678781,7,9,18,6,6,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Popof,Namor,95,484765,7,9,18,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Popof,YoYo,95,636961,7,8,18,7,6,6,5,skirmisher,purple,12,12,12,12,12,2,2,2,2,2
Popof,MrFantastic,95,391716,7,8,18,6,6,6,5,skirmisher,purple,,,,,11,1,1,1,1,1
Popof,Domino,95,567405,7,7,18,6,6,6,5,raider,purple,12,12,12,12,12,2,2,2,2,2
Popof,StarLord,70,92627,7,7,13,6,6,6,5,skirmisher,,,,,,3,3,3,3,3,3
